user_id,product_id,interaction_type
1557,388,cart
1557,164,purchase
1557,144,purchase
1557,61,view
1557,104,cart
1557,4,view
1557,60,view
1557,75,purchase
1557,426,view
1557,295,view
1557,128,view
1557,73,purchase
1557,4,cart
1557,412,view
1557,43,cart
1557,100,cart
1557,68,cart
1557,321,purchase
1557,445,view
1558,175,cart
1558,431,purchase
1558,25,cart
1558,9,cart
1558,101,view
1558,270,view
1558,70,cart
1558,398,cart
1558,372,purchase
1558,494,cart
1559,455,cart
1559,333,view
1559,415,view
1559,422,cart
1559,237,purchase
1559,15,cart
1559,165,view
1559,401,view
1559,33,purchase
1559,60,purchase
1559,155,view
1559,95,cart
1559,367,purchase
1559,109,purchase
1559,268,view
1559,117,view
1559,142,view
1559,217,cart
1559,232,view
1560,268,cart
1560,102,view
1560,476,view
1560,189,purchase
1560,357,cart
1560,479,cart
1560,177,cart
1560,417,cart
1560,348,purchase
1561,110,purchase
1561,376,purchase
1561,433,purchase
1561,197,view
1561,355,purchase
1561,273,cart
1561,86,view
1561,470,view
1561,441,purchase
1561,156,purchase
1561,28,purchase
1561,326,cart
1561,154,view
1562,296,cart
1562,323,cart
1562,199,cart
1562,141,purchase
1562,473,purchase
1562,298,purchase
1562,7,cart
1562,474,cart
1562,133,view
1562,355,cart
1562,265,view
1562,223,view
1562,112,cart
1562,274,purchase
1563,429,cart
1563,116,purchase
1563,481,purchase
1563,66,purchase
1563,444,view
1563,135,purchase
1563,286,view
1563,274,purchase
1564,381,purchase
1564,439,view
1564,239,cart
1564,294,purchase
1564,289,cart
1564,248,purchase
1564,265,purchase
1564,497,view
1564,379,cart
1564,474,purchase
1564,374,view
1565,43,purchase
1565,46,view
1565,487,cart
1565,361,cart
1565,167,view
1565,281,cart
1566,135,purchase
1566,326,purchase
1566,340,cart
1566,114,cart
1566,206,view
1566,354,cart
1566,274,view
1566,102,purchase
1567,364,view
1567,16,cart
1567,325,purchase
1567,87,purchase
1567,44,purchase
1567,492,view
1567,127,view
1567,122,cart
1567,415,view
1567,220,cart
1567,69,purchase
1567,230,cart
1567,46,view
1568,216,purchase
1568,491,cart
1568,418,purchase
1568,444,cart
1568,455,view
1568,32,cart
1568,481,cart
1568,225,cart
1568,419,view
1568,363,purchase
1568,261,view
1568,326,cart
1568,220,view
1568,136,view
1568,424,purchase
1568,415,view
1568,288,purchase
1569,33,view
1569,187,purchase
1569,143,cart
1569,374,cart
1569,179,purchase
1569,33,view
1569,465,view
1569,276,cart
1569,340,purchase
1569,219,view
1569,125,view
1569,175,view
1569,158,view
1569,132,view
1569,133,view
1569,376,cart
1570,188,purchase
1570,371,cart
1570,190,purchase
1570,408,cart
1570,257,view
1570,293,purchase
1570,212,view
1570,241,view
1570,244,purchase
1570,382,purchase
1570,321,view
1570,142,view
1570,61,cart
1571,245,view
1571,277,cart
1571,490,purchase
1571,78,purchase
1571,340,purchase
1571,264,cart
1571,314,view
1571,439,cart
1571,337,view
1571,196,cart
1571,330,cart
1572,494,view
1572,10,purchase
1572,306,view
1572,37,purchase
1572,26,purchase
1572,496,view
1572,185,cart
1572,83,purchase
1572,81,cart
1572,343,purchase
1572,181,cart
1572,397,purchase
1572,84,cart
1572,216,view
1572,453,purchase
1572,236,purchase
1573,380,cart
1573,202,purchase
1573,391,view
1573,116,view
1573,136,purchase
1573,332,view
1573,477,purchase
1573,165,view
1573,75,view
1573,423,purchase
1573,359,view
1573,146,purchase
1573,142,cart
1573,201,view
1573,490,view
1573,285,view
1573,116,cart
1573,110,cart
1574,269,cart
1574,394,view
1574,134,purchase
1574,260,purchase
1574,265,view
1574,361,purchase
1574,106,purchase
1574,95,purchase
1574,339,cart
1574,289,view
1574,232,cart
1574,302,purchase
1574,6,purchase
1574,446,view
1575,231,cart
1575,183,view
1575,320,cart
1575,13,view
1575,93,cart
1575,10,view
1576,262,cart
1576,359,view
1576,100,purchase
1576,80,cart
1576,207,purchase
1576,50,cart
1576,21,purchase
1576,345,view
1576,80,cart
1576,32,view
1576,350,view
1576,360,cart
1576,353,cart
1576,238,view
1577,395,purchase
1577,357,cart
1577,456,view
1577,372,purchase
1577,70,cart
1578,337,view
1578,473,purchase
1578,283,purchase
1578,389,purchase
1578,10,view
1578,186,cart
1578,458,purchase
1578,305,view
1578,139,cart
1578,281,cart
1578,10,purchase
1578,316,view
1578,129,purchase
1578,138,purchase
1578,213,cart
1578,6,view
1579,369,view
1579,369,purchase
1579,403,view
1579,125,view
1579,320,view
1579,224,cart
1579,44,cart
1579,189,view
1579,331,view
1579,224,view
1580,384,cart
1580,413,purchase
1580,236,cart
1580,184,view
1580,200,view
1580,155,purchase
1580,326,purchase
1580,169,purchase
1580,340,view
1580,232,purchase
1580,175,purchase
1581,215,view
1581,478,cart
1581,292,view
1581,83,purchase
1581,305,cart
1581,45,view
1581,151,cart
1581,108,purchase
1581,411,view
1581,124,purchase
1581,322,view
1581,392,view
1581,500,purchase
1582,32,purchase
1582,30,purchase
1582,15,view
1582,110,cart
1582,17,view
1582,253,cart
1582,387,purchase
1582,127,cart
1582,189,purchase
1582,92,purchase
1582,349,cart
1582,323,purchase
1582,204,purchase
1582,209,view
1582,434,purchase
1583,68,view
1583,35,purchase
1583,86,purchase
1583,365,view
1583,212,view
1583,177,cart
1583,235,cart
1583,240,cart
1583,74,view
1583,138,purchase
1583,83,purchase
1583,360,purchase
1583,149,cart
1583,159,purchase
1583,125,cart
1583,272,view
1583,73,purchase
1583,98,view
1584,165,cart
1584,137,purchase
1584,476,view
1584,440,view
1584,325,purchase
1584,103,cart
1584,272,purchase
1584,148,purchase
1584,261,purchase
1584,305,cart
1584,403,cart
1584,52,purchase
1584,429,view
1584,396,cart
1584,5,purchase
1584,247,purchase
1585,144,cart
1585,336,view
1585,414,cart
1585,377,view
1585,316,view
1585,374,cart
1585,368,view
1585,134,cart
1585,366,purchase
1585,396,purchase
1585,209,cart
1585,480,cart
1585,296,cart
1585,362,view
1585,285,purchase
1585,309,view
1585,333,view
1585,173,view
1585,392,purchase
1585,149,view
1586,397,cart
1586,398,purchase
1586,312,view
1586,115,cart
1586,73,view
1586,96,cart
1586,145,purchase
1586,322,cart
1586,396,view
1586,30,cart
1587,304,purchase
1587,391,cart
1587,314,cart
1587,150,view
1587,158,cart
1587,257,cart
1587,79,view
1587,214,cart
1587,175,view
1587,471,view
1587,278,cart
1587,359,view
1587,315,purchase
1587,110,cart
1587,113,view
1587,396,view
1587,316,view
1587,177,purchase
1587,464,purchase
1588,398,purchase
1588,55,view
1588,476,view
1588,363,purchase
1588,344,cart
1588,271,view
1588,173,purchase
1588,152,cart
1588,349,view
1588,38,cart
1588,37,purchase
1588,285,cart
1588,288,view
1588,65,purchase
1589,9,view
1589,75,cart
1589,324,cart
1589,125,cart
1589,207,cart
1589,430,purchase
1589,463,cart
1589,465,cart
1589,464,purchase
1589,127,purchase
1589,374,purchase
1589,281,cart
1589,226,purchase
1589,91,cart
1589,483,view
1589,140,cart
1589,1,cart
1589,356,cart
1590,255,cart
1590,393,cart
1590,311,purchase
1590,268,cart
1590,273,cart
1590,242,view
1590,494,cart
1590,257,view
1590,159,view
1590,122,purchase
1590,156,purchase
1590,118,view
1590,416,purchase
1590,391,purchase
1591,352,cart
1591,398,purchase
1591,425,purchase
1591,433,purchase
1591,137,purchase
1591,438,purchase
1591,271,view
1591,445,view
1591,120,cart
1591,216,view
1592,102,cart
1592,312,purchase
1592,284,cart
1592,463,cart
1592,202,cart
1592,438,purchase
1592,96,purchase
1592,296,cart
1592,27,cart
1592,344,purchase
1592,331,view
1592,430,purchase
1592,378,view
1593,224,purchase
1593,168,cart
1593,94,cart
1593,225,view
1593,252,purchase
1593,392,view
1593,416,cart
1593,329,purchase
1594,174,view
1594,213,view
1594,240,purchase
1594,436,purchase
1594,325,purchase
1594,424,view
1595,202,view
1595,92,cart
1595,25,cart
1595,183,view
1595,335,purchase
1595,426,purchase
1595,38,cart
1595,288,purchase
1595,423,view
1595,304,view
1595,321,cart
1595,261,view
1595,355,purchase
1595,38,view
1596,254,purchase
1596,385,purchase
1596,453,purchase
1596,35,view
1596,49,view
1596,287,view
1596,227,cart
1596,46,purchase
1596,371,purchase
1597,145,purchase
1597,33,cart
1597,300,view
1597,432,view
1597,382,view
1597,406,purchase
1597,290,cart
1597,379,cart
1598,158,view
1598,111,view
1598,448,view
1598,244,view
1598,13,cart
1598,234,cart
1598,64,purchase
1598,144,cart
1598,243,purchase
1598,448,view
1599,217,purchase
1599,448,cart
1599,472,view
1599,90,purchase
1599,91,view
1599,20,view
1599,393,purchase
1599,91,view
1599,285,view
1599,207,cart
1599,178,view
1599,262,cart
1599,398,cart
1599,211,cart
1599,496,view
1599,102,view
1599,168,view
1599,95,cart
1599,424,purchase
1600,202,purchase
1600,473,cart
1600,367,cart
1600,242,view
1600,71,view
1601,437,view
1601,50,cart
1601,145,purchase
1601,152,cart
1601,494,purchase
1601,95,purchase
1601,324,view
1601,432,cart
1601,354,cart
1601,471,view
1601,432,view
1601,324,view
1601,305,purchase
1601,462,purchase
1601,67,purchase
1601,248,purchase
1601,440,purchase
1601,469,cart
1601,487,purchase
1601,279,purchase
1602,456,purchase
1602,245,cart
1602,356,cart
1602,114,purchase
1602,180,purchase
1602,139,view
1602,328,cart
1602,181,cart
1602,391,view
1602,181,cart
1602,212,view
1602,149,cart
1602,477,purchase
1603,456,cart
1603,460,cart
1603,230,purchase
1603,202,purchase
1603,148,purchase
1604,476,cart
1604,487,cart
1604,81,view
1604,113,cart
1604,176,view
1604,441,cart
1604,288,purchase
1604,6,purchase
1604,307,cart
1604,230,purchase
1604,249,purchase
1604,336,purchase
1604,301,cart
1604,137,purchase
1604,156,cart
1605,321,purchase
1605,307,cart
1605,419,purchase
1605,345,cart
1605,77,purchase
1605,429,cart
1605,120,view
1605,33,cart
1605,93,view
1605,214,view
1605,292,cart
1605,436,view
1605,242,purchase
1605,325,view
1605,51,purchase
1605,225,cart
1606,173,view
1606,396,view
1606,330,purchase
1606,114,purchase
1606,249,purchase
1606,134,purchase
1606,301,cart
1606,95,cart
1606,184,purchase
1606,153,cart
1606,296,view
1606,120,purchase
1606,489,purchase
1606,60,purchase
1606,95,view
1606,425,view
1606,84,view
1607,384,view
1607,301,view
1607,449,view
1607,306,cart
1607,482,view
1607,124,purchase
1607,456,view
1607,194,view
1607,419,purchase
1607,345,view
1607,382,cart
1607,110,view
1607,323,view
1607,299,view
1607,354,cart
1607,370,view
1607,81,view
1608,238,view
1608,269,cart
1608,76,view
1608,2,view
1608,375,view
1608,153,cart
1608,116,view
1608,372,cart
1608,492,view
1608,132,cart
1608,343,cart
1608,402,purchase
1608,161,purchase
1608,249,view
1608,335,cart
1608,403,purchase
1608,90,purchase
1609,269,view
1609,349,cart
1609,412,view
1609,487,cart
1609,152,cart
1609,451,cart
1609,29,cart
1609,459,purchase
1609,84,purchase
1610,7,purchase
1610,83,purchase
1610,488,view
1610,321,view
1610,305,purchase
1610,357,cart
1610,121,purchase
1610,471,cart
1610,489,cart
1610,190,cart
1611,37,purchase
1611,495,purchase
1611,294,cart
1611,156,view
1611,445,cart
1611,200,cart
1611,110,view
1611,320,cart
1611,106,cart
1611,90,view
1611,239,cart
1611,261,cart
1611,271,view
1611,162,view
1611,103,purchase
1611,138,purchase
1612,317,view
1612,368,view
1612,434,view
1612,411,cart
1612,145,cart
1612,57,cart
1612,341,cart
1612,171,view
1612,498,view
1612,104,view
1612,387,view
1612,200,cart
1612,229,cart
1612,292,view
1612,228,cart
1612,143,view
1612,104,view
1613,175,cart
1613,140,view
1613,289,cart
1613,43,purchase
1613,150,view
1613,195,purchase
1613,393,view
1613,202,view
1613,278,cart
1613,303,purchase
1613,416,purchase
1613,453,cart
1613,242,purchase
1613,468,view
1613,222,cart
1614,306,cart
1614,203,view
1614,337,view
1614,73,purchase
1614,485,view
1614,269,cart
1615,12,purchase
1615,499,cart
1615,401,purchase
1615,301,purchase
1615,340,purchase
1615,355,view
1615,164,cart
1615,450,cart
1616,494,view
1616,185,purchase
1616,113,purchase
1616,146,purchase
1616,329,view
1616,173,purchase
1616,291,purchase
1616,270,purchase
1616,188,purchase
1616,50,cart
1616,374,purchase
1616,140,cart
1616,11,view
1616,479,view
1616,103,cart
1616,217,purchase
1616,413,purchase
1617,75,cart
1617,274,view
1617,11,purchase
1617,207,purchase
1617,407,purchase
1617,235,view
1617,380,purchase
1617,315,cart
1617,317,cart
1617,444,purchase
1617,338,purchase
1617,296,cart
1617,403,cart
1617,70,view
1617,237,purchase
1618,477,purchase
1618,304,cart
1618,196,purchase
1618,390,cart
1618,373,purchase
1618,75,view
1618,37,view
1618,203,view
1618,369,purchase
1618,260,purchase
1618,390,cart
1618,227,cart
1618,63,view
1619,375,cart
1619,108,view
1619,428,purchase
1619,374,cart
1619,335,view
1619,74,cart
1619,396,purchase
1619,116,view
1619,106,purchase
1619,45,purchase
1619,337,cart
1619,176,view
1620,51,cart
1620,108,view
1620,498,cart
1620,75,view
1620,187,purchase
1621,87,view
1621,30,cart
1621,189,purchase
1621,191,purchase
1621,153,cart
1621,143,view
1621,400,cart
1622,357,view
1622,88,view
1622,273,view
1622,118,purchase
1622,279,view
1622,16,view
1622,455,cart
1622,186,cart
1622,225,purchase
1622,264,cart
1622,239,purchase
1622,219,purchase
1622,270,purchase
1622,209,view
1622,84,cart
1622,91,cart
1623,309,view
1623,348,cart
1623,196,purchase
1623,15,view
1623,49,view
1623,238,view
1623,180,view
1623,193,purchase
1623,213,purchase
1623,162,purchase
1624,141,purchase
1624,352,view
1624,257,view
1624,32,purchase
1624,68,purchase
1624,147,purchase
1624,181,view
1624,228,purchase
1624,47,view
1624,81,view
1624,405,view
1624,409,cart
1624,26,purchase
1624,374,cart
1624,436,cart
1624,464,purchase
1624,148,view
1624,126,cart
1624,486,purchase
1625,251,purchase
1625,316,purchase
1625,247,cart
1625,48,purchase
1625,226,cart
1625,167,purchase
1625,333,purchase
1625,288,cart
1625,38,cart
1625,22,view
1625,471,cart
1626,286,view
1626,267,purchase
1626,153,purchase
1626,111,cart
1626,203,purchase
1626,94,cart
1626,310,purchase
1626,72,view
1626,347,cart
1626,336,purchase
1626,294,view
1626,332,cart
1626,107,purchase
1626,121,view
1626,495,purchase
1626,105,purchase
1626,366,cart
1626,188,purchase
1626,377,purchase
1626,275,cart
1627,268,cart
1627,325,cart
1627,271,view
1627,70,purchase
1627,65,view
1627,220,view
1628,24,view
1628,378,cart
1628,328,purchase
1628,351,cart
1628,322,cart
1628,207,view
1628,177,purchase
1628,460,cart
1629,413,cart
1629,435,purchase
1629,375,cart
1629,481,cart
1629,253,view
1629,470,purchase
1629,428,purchase
1629,489,purchase
1629,69,view
1629,426,purchase
1629,4,view
1629,356,cart
1629,473,purchase
1630,274,view
1630,389,cart
1630,121,purchase
1630,253,purchase
1630,200,cart
1630,366,cart
1630,165,cart
1630,27,view
1630,279,purchase
1630,256,purchase
1630,500,cart
1630,93,cart
1630,299,purchase
1630,171,cart
1630,310,view
1630,106,purchase
1630,276,purchase
1630,440,cart
1630,35,view
1631,129,view
1631,335,purchase
1631,139,view
1631,148,view
1631,270,view
1631,97,purchase
1631,86,purchase
1631,357,view
1631,348,purchase
1631,149,purchase
1632,198,view
1632,440,view
1632,385,view
1632,49,view
1632,211,purchase
1633,110,cart
1633,344,cart
1633,155,view
1633,57,cart
1633,6,purchase
1633,266,view
1633,229,view
1633,462,view
1633,233,view
1633,126,purchase
1633,31,view
1633,459,cart
1633,454,purchase
1633,12,cart
1633,37,view
1633,245,cart
1633,205,cart
1633,500,cart
1633,379,cart
1634,356,cart
1634,255,cart
1634,375,cart
1634,250,purchase
1634,72,cart
1634,220,cart
1634,181,view
1634,428,view
1635,60,cart
1635,366,purchase
1635,400,purchase
1635,473,purchase
1635,53,cart
1635,309,view
1636,320,cart
1636,445,cart
1636,219,view
1636,8,cart
1636,301,cart
1636,64,cart
1637,171,cart
1637,404,purchase
1637,441,view
1637,286,view
1637,439,purchase
1637,25,purchase
1637,398,purchase
1637,101,cart
1638,432,purchase
1638,220,view
1638,89,view
1638,386,purchase
1638,182,view
1638,248,cart
1638,108,view
1638,348,purchase
1638,490,cart
1638,492,cart
1639,465,cart
1639,341,purchase
1639,63,purchase
1639,116,cart
1639,481,purchase
1639,323,view
1640,273,purchase
1640,171,purchase
1640,282,cart
1640,498,cart
1640,142,purchase
1640,214,cart
1640,252,purchase
1641,218,cart
1641,387,purchase
1641,364,view
1641,265,cart
1641,40,view
1641,128,view
1641,367,cart
1641,202,view
1641,495,view
1641,51,purchase
1641,372,cart
1641,166,cart
1641,4,cart
1641,244,view
1641,270,view
1641,214,view
1642,98,purchase
1642,400,purchase
1642,325,view
1642,65,view
1642,206,view
1643,359,purchase
1643,318,purchase
1643,188,purchase
1643,48,purchase
1643,393,purchase
1643,248,cart
1644,457,purchase
1644,399,cart
1644,115,cart
1644,39,view
1644,389,view
1645,406,view
1645,185,view
1645,416,view
1645,306,view
1645,173,purchase
1645,450,view
1645,261,view
1645,123,view
1645,33,purchase
1645,63,cart
1645,12,view
1645,150,purchase
1645,233,view
1645,78,view
1645,94,view
1646,5,view
1646,334,view
1646,205,purchase
1646,139,cart
1646,237,purchase
1646,321,cart
1646,297,purchase
1646,493,view
1646,190,view
1646,189,purchase
1646,423,view
1646,25,cart
1646,168,cart
1646,289,cart
1646,358,purchase
1646,376,view
1647,158,cart
1647,360,view
1647,408,purchase
1647,437,cart
1647,410,view
1647,109,view
1647,254,purchase
1647,274,view
1647,251,view
1647,383,view
1647,437,cart
1647,362,cart
1647,146,purchase
1647,198,purchase
1647,118,view
1647,268,view
1647,147,cart
1647,283,view
1647,234,cart
1647,262,cart
1648,156,cart
1648,84,cart
1648,364,cart
1648,437,view
1648,83,purchase
1648,299,purchase
1649,492,cart
1649,93,view
1649,258,purchase
1649,61,view
1649,308,cart
1649,324,purchase
1649,115,purchase
1649,6,cart
1649,149,purchase
1649,140,cart
1649,225,view
1649,362,purchase
1649,372,view
1650,211,view
1650,276,purchase
1650,223,purchase
1650,421,view
1650,291,cart
1650,363,view
1650,104,cart
1650,183,view
1650,147,view
1650,111,cart
1650,449,purchase
1650,142,view
1650,180,view
1650,245,purchase
1650,388,view
1650,380,view
1650,484,view
1650,141,view
1650,190,purchase
1651,259,view
1651,146,cart
1651,57,purchase
1651,432,purchase
1651,129,purchase
1652,436,view
1652,63,view
1652,397,cart
1652,490,cart
1652,135,purchase
1652,122,purchase
1652,388,view
1652,228,cart
1652,110,cart
1652,137,purchase
1652,493,view
1652,22,purchase
1652,295,view
1653,16,view
1653,244,cart
1653,297,purchase
1653,102,cart
1653,116,cart
1653,138,purchase
1653,70,cart
1654,398,view
1654,293,cart
1654,427,cart
1654,370,cart
1654,122,cart
1654,452,purchase
1654,443,view
1655,2,cart
1655,13,view
1655,60,purchase
1655,36,purchase
1655,485,cart
1655,341,cart
1655,176,purchase
1655,210,view
1655,222,view
1655,349,view
1655,108,view
1655,363,view
1656,192,cart
1656,100,cart
1656,468,view
1656,384,cart
1656,349,view
1656,164,purchase
1656,320,cart
1656,458,purchase
1656,261,purchase
1656,490,purchase
1656,321,view
1656,174,view
1656,138,purchase
1656,116,cart
1656,35,view
1656,33,purchase
1657,470,view
1657,162,purchase
1657,426,purchase
1657,168,view
1657,467,purchase
1657,239,cart
1658,237,view
1658,162,purchase
1658,335,purchase
1658,280,purchase
1658,235,view
1658,497,purchase
1658,345,cart
1658,450,cart
1658,370,cart
1658,282,cart
1658,366,view
1658,299,view
1658,439,view
1658,134,view
1658,295,view
1658,490,cart
1658,218,purchase
1658,396,view
1659,98,cart
1659,159,cart
1659,241,cart
1659,255,purchase
1659,145,purchase
1659,32,cart
1659,285,cart
1659,393,purchase
1659,43,purchase
1659,421,cart
1659,328,cart
1659,157,purchase
1659,279,cart
1659,155,cart
1659,115,view
1659,325,view
1659,174,purchase
1659,351,cart
1659,252,view
1660,76,view
1660,46,view
1660,399,cart
1660,148,purchase
1660,220,view
1660,197,view
1660,482,cart
1660,155,purchase
1660,469,view
1661,88,view
1661,129,view
1661,278,cart
1661,105,view
1661,345,cart
1661,315,cart
1661,377,view
1661,260,cart
1661,187,cart
1661,149,view
1661,56,view
1661,257,view
1661,307,purchase
1661,379,view
1661,377,purchase
1662,22,cart
1662,147,cart
1662,312,purchase
1662,377,purchase
1662,438,purchase
1662,148,purchase
1662,250,purchase
1662,36,cart
1662,471,purchase
1662,152,purchase
1662,360,view
1662,85,purchase
1662,314,view
1663,352,view
1663,111,cart
1663,221,cart
1663,330,purchase
1663,315,purchase
1663,71,view
1663,406,purchase
1663,218,purchase
1663,366,cart
1663,53,view
1663,491,cart
1663,226,purchase
1663,465,view
1663,242,view
1663,170,purchase
1663,415,view
1663,364,cart
1664,124,cart
1664,465,cart
1664,286,purchase
1664,27,cart
1664,404,view
1664,449,cart
1664,258,cart
1664,389,cart
1664,362,purchase
1664,305,cart
1664,156,view
1664,454,view
1664,84,purchase
1664,426,purchase
1664,455,purchase
1664,245,view
1665,224,cart
1665,251,view
1665,232,purchase
1665,74,purchase
1665,387,purchase
1665,396,view
1665,134,cart
1665,334,view
1665,140,cart
1665,19,view
1666,480,purchase
1666,278,view
1666,259,cart
1666,211,cart
1666,154,cart
1666,273,purchase
1666,353,purchase
1666,255,purchase
1666,290,purchase
1666,28,view
1666,117,cart
1666,179,cart
1666,204,view
1667,155,view
1667,353,view
1667,228,purchase
1667,346,view
1667,90,purchase
1667,76,cart
1667,195,view
1667,23,cart
1667,489,purchase
1667,436,purchase
1667,62,view
1667,294,cart
1667,6,cart
1667,490,purchase
1667,352,purchase
1667,176,view
1668,64,purchase
1668,309,cart
1668,262,purchase
1668,449,view
1668,429,view
1669,123,cart
1669,350,view
1669,320,view
1669,129,cart
1669,232,purchase
1669,65,purchase
1669,73,cart
1669,318,cart
1669,409,view
1669,246,view
1670,390,cart
1670,13,view
1670,325,purchase
1670,82,view
1670,44,view
1670,353,purchase
1671,447,cart
1671,302,cart
1671,291,view
1671,89,purchase
1671,388,view
1672,160,view
1672,268,view
1672,92,view
1672,253,view
1672,107,view
1672,50,cart
1672,8,cart
1672,258,cart
1672,146,cart
1672,313,purchase
1672,481,view
1672,18,purchase
1672,429,view
1673,368,view
1673,395,cart
1673,122,purchase
1673,175,purchase
1673,5,purchase
1673,344,view
1673,195,purchase
1673,22,cart
1673,223,cart
1673,148,view
1673,124,view
1673,310,purchase
1673,58,view
1674,339,purchase
1674,280,view
1674,95,cart
1674,43,purchase
1674,143,view
1674,329,view
1674,174,purchase
1674,213,purchase
1675,285,view
1675,109,cart
1675,219,view
1675,333,cart
1675,193,purchase
1675,186,view
1675,156,purchase
1675,184,purchase
1675,448,cart
1675,471,cart
1675,480,purchase
1675,156,view
1676,322,cart
1676,186,cart
1676,319,cart
1676,143,view
1676,295,view
1676,330,view
1676,219,cart
1676,460,purchase
1676,277,view
1676,335,view
1676,35,view
1676,206,purchase
1676,426,purchase
1676,137,cart
1676,408,purchase
1677,256,cart
1677,249,cart
1677,113,cart
1677,77,purchase
1677,76,view
1677,311,cart
1677,282,cart
1677,460,view
1677,435,purchase
1677,186,view
1677,471,view
1677,81,view
1677,429,view
1677,159,view
1677,420,view
1677,126,view
1678,61,purchase
1678,276,purchase
1678,118,cart
1678,448,purchase
1678,108,view
1679,392,view
1679,393,purchase
1679,44,purchase
1679,422,cart
1679,123,cart
1679,497,view
1679,88,view
1679,61,cart
1680,454,purchase
1680,236,cart
1680,277,cart
1680,370,purchase
1680,317,cart
1680,159,cart
1680,495,cart
1681,393,purchase
1681,63,purchase
1681,160,view
1681,369,view
1681,391,view
1681,245,purchase
1681,368,view
1681,251,purchase
1681,385,purchase
1681,85,purchase
1681,291,purchase
1681,342,cart
1681,401,cart
1681,321,purchase
1682,40,cart
1682,231,cart
1682,38,purchase
1682,380,cart
1682,345,purchase
1682,457,purchase
1682,485,cart
1682,45,purchase
1682,403,view
1682,48,cart
1682,129,view
1682,379,view
1683,500,cart
1683,255,cart
1683,301,cart
1683,192,purchase
1683,477,view
1683,231,purchase
1683,182,purchase
1683,227,view
1683,426,view
1683,327,purchase
1683,282,purchase
1683,24,purchase
1684,470,cart
1684,298,purchase
1684,307,view
1684,77,view
1684,112,view
1685,392,cart
1685,400,view
1685,212,view
1685,334,view
1685,185,cart
1685,116,cart
1685,446,view
1685,248,view
1685,35,view
1685,239,purchase
1685,463,view
1685,188,view
1685,492,cart
1685,142,view
1685,233,purchase
1686,312,purchase
1686,17,purchase
1686,230,purchase
1686,257,view
1686,158,cart
1686,454,cart
1686,341,purchase
1686,462,purchase
1686,73,cart
1686,380,purchase
1686,46,purchase
1686,219,view
1686,52,cart
1686,272,purchase
1686,253,purchase
1686,136,cart
1686,451,cart
1686,308,view
1687,73,view
1687,64,view
1687,222,cart
1687,98,view
1687,36,purchase
1687,135,cart
1687,105,cart
1687,399,cart
1687,348,purchase
1687,141,purchase
1687,404,cart
1687,274,purchase
1687,119,purchase
1687,271,cart
1687,363,purchase
1688,14,purchase
1688,245,cart
1688,81,view
1688,52,purchase
1688,190,cart
1688,27,cart
1688,408,view
1688,211,view
1688,483,purchase
1688,435,view
1688,469,purchase
1688,28,purchase
1688,154,purchase
1688,472,purchase
1688,281,cart
1688,28,cart
1688,392,view
1689,96,purchase
1689,408,cart
1689,446,purchase
1689,270,cart
1689,111,cart
1689,66,cart
1689,434,cart
1689,41,view
1689,167,purchase
1689,68,cart
1689,335,view
1689,30,purchase
1690,72,cart
1690,242,view
1690,440,view
1690,363,purchase
1690,162,view
1690,79,view
1691,28,purchase
1691,181,purchase
1691,118,purchase
1691,354,view
1691,29,view
1692,290,cart
1692,217,view
1692,113,view
1692,192,cart
1692,500,purchase
1692,164,cart
1692,230,cart
1692,349,cart
1692,252,view
1692,351,cart
1692,59,cart
1692,151,purchase
1692,208,purchase
1692,388,view
1692,185,purchase
1692,344,purchase
1692,84,cart
1692,331,purchase
1692,76,view
1692,20,view
1693,84,purchase
1693,329,purchase
1693,471,view
1693,235,cart
1693,322,purchase
1693,178,view
1693,381,view
1693,62,cart
1693,331,cart
1693,118,cart
1693,260,cart
1693,443,purchase
1694,486,view
1694,5,view
1694,269,cart
1694,175,purchase
1694,326,cart
1694,277,view
1694,102,cart
1694,399,cart
1694,273,cart
1694,469,cart
1694,194,purchase
1694,473,view
1694,244,cart
1694,383,purchase
1694,474,cart
1694,203,view
1695,83,view
1695,482,cart
1695,365,view
1695,320,purchase
1695,419,cart
1695,479,purchase
1695,269,cart
1695,346,view
1695,19,view
1695,222,purchase
1695,437,cart
1695,364,view
1695,248,cart
1695,316,view
1696,336,purchase
1696,439,view
1696,245,view
1696,347,view
1696,10,cart
1696,289,view
1696,197,view
1696,492,view
1696,323,cart
1696,366,cart
1696,421,view
1697,432,view
1697,104,purchase
1697,168,cart
1697,30,purchase
1697,341,purchase
1697,351,purchase
1698,302,view
1698,20,view
1698,232,purchase
1698,221,purchase
1698,454,cart
1698,432,purchase
1698,180,purchase
1698,407,cart
1699,54,cart
1699,278,cart
1699,23,purchase
1699,425,purchase
1699,448,purchase
1699,157,view
1699,449,cart
1699,293,cart
1699,121,cart
1699,79,view
1699,91,purchase
1699,368,cart
1699,250,purchase
1699,39,view
1699,272,purchase
1699,482,cart
1699,59,view
1699,481,purchase
1699,221,cart
1699,490,purchase
1700,274,cart
1700,77,purchase
1700,447,view
1700,494,cart
1700,338,view
1700,36,cart
1700,227,cart
1700,274,view
1700,284,view
1700,65,cart
1700,184,purchase
1700,392,purchase
1700,352,cart
1700,363,purchase
1700,179,purchase
1700,324,view
1700,53,view
1700,134,cart
1701,429,view
1701,15,purchase
1701,96,cart
1701,435,cart
1701,57,purchase
