user_id,product_id,interaction_type,interaction_score
1788,470,view,1
1788,460,view,1
1788,329,purchase,3
1789,151,purchase,3
1789,170,purchase,3
1789,307,cart,2
1789,355,purchase,3
1789,381,purchase,3
1789,149,view,1
1789,221,view,1
1789,24,purchase,3
1789,109,view,1
1789,224,view,1
1789,148,view,1
1789,20,purchase,3
1790,468,purchase,3
1790,437,view,1
1790,217,purchase,3
1790,340,cart,2
1790,24,view,1
1790,173,view,1
1790,194,cart,2
1790,165,cart,2
1790,109,purchase,3
1790,171,purchase,3
1790,359,view,1
1790,42,view,1
1791,192,view,1
1791,261,purchase,3
1791,80,purchase,3
1791,302,purchase,3
1791,498,purchase,3
1791,139,view,1
1791,175,view,1
1791,95,view,1
1791,169,cart,2
1791,277,view,1
1791,52,cart,2
1791,42,cart,2
1791,324,purchase,3
1792,477,purchase,3
1792,140,purchase,3
1792,111,cart,2
1792,427,view,1
1792,100,view,1
1792,61,view,1
1792,6,purchase,3
1792,236,cart,2
1792,124,cart,2
1792,416,purchase,3
1792,202,cart,2
1792,175,cart,2
1792,89,purchase,3
1792,291,view,1
1792,168,view,1
1792,8,purchase,3
1792,396,view,1
1792,374,cart,2
1792,351,purchase,3
1793,123,view,1
1793,283,view,1
1793,38,purchase,3
1793,211,view,1
1793,42,purchase,3
1793,236,view,1
1793,208,view,1
1793,263,view,1
1793,54,view,1
1793,440,cart,2
1793,103,cart,2
1793,141,purchase,3
1793,300,purchase,3
1793,68,view,1
1793,113,view,1
1793,278,cart,2
1793,5,purchase,3
1793,94,cart,2
1793,429,view,1
1793,16,purchase,3
1794,184,cart,2
1794,491,purchase,3
1794,472,cart,2
1794,447,cart,2
1794,184,view,1
1794,451,purchase,3
1794,66,purchase,3
1794,310,cart,2
1794,253,view,1
1794,61,view,1
1794,299,view,1
1794,99,cart,2
1794,69,purchase,3
1794,88,purchase,3
1795,343,view,1
1795,438,cart,2
1795,447,cart,2
1795,165,purchase,3
1795,286,cart,2
1795,283,purchase,3
1795,119,cart,2
1796,183,view,1
1796,290,purchase,3
1796,468,cart,2
1796,11,cart,2
1796,82,purchase,3
1796,395,purchase,3
1796,345,purchase,3
1796,310,cart,2
1796,457,purchase,3
1796,65,view,1
1796,489,view,1
1796,312,purchase,3
1796,143,purchase,3
1796,314,purchase,3
1796,482,cart,2
1796,488,cart,2
1797,272,cart,2
1797,296,cart,2
1797,198,purchase,3
1797,61,purchase,3
1797,60,view,1
1797,188,cart,2
1797,11,view,1
1797,445,view,1
1798,497,view,1
1798,73,purchase,3
1798,6,view,1
1798,40,purchase,3
1798,478,view,1
1798,148,cart,2
1798,58,view,1
1798,68,purchase,3
1798,439,cart,2
1798,135,view,1
1798,390,view,1
1798,364,view,1
1798,378,cart,2
1798,78,cart,2
1798,157,purchase,3
1798,424,cart,2
1798,81,view,1
1798,20,cart,2
1798,245,cart,2
1798,273,view,1
1799,446,cart,2
1799,91,purchase,3
1799,191,view,1
1799,158,purchase,3
1799,433,purchase,3
1799,383,cart,2
1799,458,cart,2
1799,463,view,1
1799,181,cart,2
1800,267,purchase,3
1800,235,view,1
1800,56,view,1
1800,443,view,1
1800,491,cart,2
1800,314,cart,2
1800,30,cart,2
1801,233,view,1
1801,24,view,1
1801,140,cart,2
1801,240,view,1
1801,447,purchase,3
1801,357,purchase,3
1801,131,purchase,3
1801,153,view,1
1801,67,cart,2
1801,422,view,1
1801,321,purchase,3
1801,92,view,1
1801,483,view,1
1801,139,purchase,3
1801,443,view,1
1801,309,purchase,3
1802,205,view,1
1802,386,purchase,3
1802,359,cart,2
1802,491,view,1
1802,393,purchase,3
1802,269,purchase,3
1803,10,purchase,3
1803,10,purchase,3
1803,276,purchase,3
1803,342,purchase,3
1803,484,view,1
1803,217,cart,2
1803,309,view,1
1804,248,view,1
1804,435,purchase,3
1804,305,cart,2
1804,94,view,1
1804,182,cart,2
1804,487,purchase,3
1804,146,purchase,3
1804,295,view,1
1804,211,purchase,3
1804,171,purchase,3
1804,117,cart,2
1804,100,purchase,3
1804,58,cart,2
1804,385,purchase,3
1804,363,view,1
1804,141,purchase,3
1804,388,purchase,3
1804,56,purchase,3
1805,240,purchase,3
1805,364,cart,2
1805,183,cart,2
1805,454,purchase,3
1805,442,purchase,3
1805,30,purchase,3
1805,27,purchase,3
1805,184,cart,2
1805,250,view,1
1805,257,view,1
1805,292,purchase,3
1805,100,purchase,3
1806,126,view,1
1806,387,view,1
1806,424,cart,2
1806,415,view,1
1806,328,purchase,3
1806,181,view,1
1806,474,purchase,3
1806,160,purchase,3
1806,332,purchase,3
1806,361,view,1
1806,430,purchase,3
1806,15,purchase,3
1806,231,cart,2
1806,338,cart,2
1806,339,purchase,3
1807,120,cart,2
1807,265,purchase,3
1807,449,view,1
1807,51,purchase,3
1807,54,view,1
1807,384,cart,2
1807,170,view,1
1807,378,view,1
1807,30,view,1
1807,319,cart,2
1807,71,purchase,3
1807,136,purchase,3
1807,462,view,1
1808,473,view,1
1808,490,view,1
1808,189,purchase,3
1808,147,cart,2
1808,476,cart,2
1809,68,purchase,3
1809,371,cart,2
1809,350,cart,2
1809,288,view,1
1809,456,purchase,3
1809,263,view,1
1809,110,purchase,3
1809,101,purchase,3
1809,436,cart,2
1809,43,purchase,3
1809,472,purchase,3
1809,217,view,1
1809,339,view,1
1809,478,cart,2
1809,409,view,1
1809,442,view,1
1809,124,purchase,3
1809,112,cart,2
1809,474,cart,2
1810,444,view,1
1810,148,view,1
1810,168,view,1
1810,249,view,1
1810,22,purchase,3
1810,387,view,1
1811,323,purchase,3
1811,450,view,1
1811,68,cart,2
1811,322,view,1
1811,257,view,1
1811,376,cart,2
1811,362,purchase,3
1811,255,view,1
1811,340,view,1
1812,464,view,1
1812,259,view,1
1812,421,cart,2
1812,144,purchase,3
1812,419,purchase,3
1813,416,cart,2
1813,158,cart,2
1813,16,purchase,3
1813,426,cart,2
1813,238,view,1
1813,480,view,1
1813,311,view,1
1813,30,view,1
1813,299,view,1
1813,297,view,1
1813,402,purchase,3
1813,471,view,1
1813,326,purchase,3
1813,56,cart,2
1813,454,cart,2
1813,399,view,1
1813,117,view,1
1814,129,cart,2
1814,333,purchase,3
1814,146,view,1
1814,160,view,1
1814,411,cart,2
1814,7,purchase,3
1814,7,cart,2
1814,96,cart,2
1814,395,purchase,3
1814,374,cart,2
1814,240,purchase,3
1814,472,purchase,3
1814,441,cart,2
1814,42,purchase,3
1815,357,purchase,3
1815,207,view,1
1815,4,view,1
1815,142,purchase,3
1815,293,view,1
1815,168,purchase,3
1815,335,cart,2
1816,69,purchase,3
1816,384,view,1
1816,129,view,1
1816,23,purchase,3
1816,57,view,1
1816,75,purchase,3
1816,403,view,1
1816,417,view,1
1816,468,view,1
1816,107,view,1
1816,358,view,1
1816,210,purchase,3
1816,193,cart,2
1816,332,purchase,3
1816,446,purchase,3
1816,59,purchase,3
1816,12,purchase,3
1817,240,cart,2
1817,482,view,1
1817,309,view,1
1817,305,view,1
1817,336,cart,2
1817,383,purchase,3
1817,344,cart,2
1818,99,cart,2
1818,334,cart,2
1818,363,view,1
1818,108,view,1
1818,161,cart,2
1818,151,cart,2
1818,29,view,1
1818,104,view,1
1818,324,purchase,3
1818,66,purchase,3
1818,480,view,1
1818,146,purchase,3
1818,71,cart,2
1818,49,cart,2
1818,225,view,1
1819,426,view,1
1819,36,purchase,3
1819,419,view,1
1819,381,cart,2
1819,396,purchase,3
1819,307,view,1
1819,179,purchase,3
1819,247,cart,2
1820,423,view,1
1820,395,purchase,3
1820,94,view,1
1820,227,view,1
1820,466,cart,2
1820,432,cart,2
1820,100,cart,2
1820,456,view,1
1820,139,cart,2
1820,172,view,1
1820,321,purchase,3
1821,168,purchase,3
1821,286,purchase,3
1821,201,cart,2
1821,423,purchase,3
1821,107,cart,2
1821,70,cart,2
1822,127,view,1
1822,267,cart,2
1822,144,view,1
1822,473,cart,2
1822,439,purchase,3
1822,376,purchase,3
1822,108,view,1
1822,12,cart,2
1823,131,purchase,3
1823,281,cart,2
1823,226,view,1
1823,135,purchase,3
1823,437,purchase,3
1823,50,purchase,3
1823,296,purchase,3
1823,482,view,1
1823,283,purchase,3
1824,126,purchase,3
1824,127,purchase,3
1824,174,view,1
1824,294,cart,2
1824,294,view,1
1824,145,view,1
1824,332,purchase,3
1824,175,cart,2
1825,491,view,1
1825,279,purchase,3
1825,26,view,1
1825,447,view,1
1825,229,view,1
1825,59,cart,2
1825,392,cart,2
1825,440,cart,2
1825,303,view,1
1825,230,cart,2
1825,196,purchase,3
1825,65,cart,2
1825,187,view,1
1825,203,cart,2
1825,424,view,1
1825,44,view,1
1825,300,cart,2
1825,171,view,1
1825,411,view,1
1826,54,cart,2
1826,221,purchase,3
1826,83,cart,2
1826,440,purchase,3
1826,182,view,1
1826,384,purchase,3
1826,77,purchase,3
1826,117,cart,2
1826,288,purchase,3
1827,210,view,1
1827,35,purchase,3
1827,277,view,1
1827,78,view,1
1827,348,view,1
1827,45,cart,2
1827,333,cart,2
1827,218,cart,2
1827,397,cart,2
1827,317,view,1
1827,261,cart,2
1827,209,cart,2
1827,147,purchase,3
1827,79,view,1
1827,280,purchase,3
1827,295,purchase,3
1828,463,purchase,3
1828,275,cart,2
1828,416,view,1
1828,311,purchase,3
1828,380,view,1
1828,189,purchase,3
1828,330,view,1
1828,81,purchase,3
1828,330,view,1
1828,297,view,1
1828,196,purchase,3
1828,408,cart,2
1829,156,purchase,3
1829,366,purchase,3
1829,248,view,1
1829,40,view,1
1829,91,cart,2
1829,278,purchase,3
1829,181,view,1
1829,406,purchase,3
1829,77,purchase,3
1829,459,purchase,3
1829,295,purchase,3
1829,221,purchase,3
1829,2,purchase,3
1829,430,purchase,3
1829,377,purchase,3
1829,131,view,1
1830,145,purchase,3
1830,416,view,1
1830,51,cart,2
1830,65,purchase,3
1830,2,purchase,3
1830,364,purchase,3
1830,86,view,1
1830,413,cart,2
1830,245,cart,2
1830,245,view,1
1830,223,cart,2
1830,414,cart,2
1830,459,cart,2
1830,215,view,1
1831,335,purchase,3
1831,81,purchase,3
1831,287,purchase,3
1831,304,cart,2
1831,428,cart,2
1831,491,purchase,3
1831,62,cart,2
1831,28,view,1
1831,111,purchase,3
1831,200,view,1
1831,53,cart,2
1831,93,view,1
1831,119,cart,2
1831,264,purchase,3
1831,107,cart,2
1831,487,view,1
1832,79,cart,2
1832,224,view,1
1832,475,view,1
1832,256,view,1
1832,247,view,1
1832,158,cart,2
1832,495,view,1
1832,12,purchase,3
1832,465,purchase,3
1832,225,cart,2
1832,348,cart,2
1832,296,purchase,3
1832,206,view,1
1832,367,cart,2
1832,38,purchase,3
1832,390,view,1
1833,455,view,1
1833,446,purchase,3
1833,178,view,1
1833,244,cart,2
1833,371,cart,2
1833,499,cart,2
1833,469,cart,2
1833,269,view,1
1833,316,purchase,3
1833,133,cart,2
1833,93,purchase,3
1833,14,cart,2
1834,368,cart,2
1834,41,purchase,3
1834,82,view,1
1834,308,purchase,3
1834,115,cart,2
1834,362,purchase,3
1834,36,cart,2
1834,112,view,1
1834,80,purchase,3
1834,438,cart,2
1834,226,view,1
1834,307,view,1
1834,337,cart,2
1834,294,purchase,3
1835,72,view,1
1835,144,cart,2
1835,80,purchase,3
1835,485,view,1
1835,100,view,1
1835,319,view,1
1835,177,view,1
1835,344,purchase,3
1835,187,view,1
1835,105,purchase,3
1835,49,cart,2
1835,187,purchase,3
1835,167,cart,2
1835,223,view,1
1835,23,purchase,3
1835,286,purchase,3
1835,73,view,1
1835,89,view,1
1835,488,purchase,3
1835,488,purchase,3
1836,422,cart,2
1836,89,cart,2
1836,439,view,1
1836,340,view,1
1836,186,purchase,3
1836,124,purchase,3
1836,199,cart,2
1836,21,purchase,3
1836,439,view,1
1836,499,view,1
1836,393,view,1
1836,213,cart,2
1836,492,cart,2
1836,441,purchase,3
1836,208,cart,2
1836,445,purchase,3
1836,221,purchase,3
1837,292,purchase,3
1837,147,view,1
1837,303,view,1
1837,245,cart,2
1837,168,cart,2
1837,481,cart,2
1837,435,cart,2
1837,412,view,1
1837,333,purchase,3
1838,331,cart,2
1838,61,purchase,3
1838,453,purchase,3
1838,387,view,1
1838,140,cart,2
1838,198,cart,2
1838,303,purchase,3
1839,369,cart,2
1839,262,cart,2
1839,248,view,1
1839,91,view,1
1839,304,cart,2
1840,351,cart,2
1840,217,view,1
1840,131,cart,2
1840,174,cart,2
1840,468,view,1
1840,137,cart,2
1840,459,view,1
1840,337,purchase,3
1840,229,view,1
1840,454,view,1
1840,300,purchase,3
1840,14,purchase,3
1840,297,cart,2
1840,217,view,1
1840,451,purchase,3
1840,110,view,1
1841,231,purchase,3
1841,244,purchase,3
1841,373,view,1
1841,213,cart,2
1841,214,view,1
1841,426,view,1
1841,178,view,1
1841,442,cart,2
1841,294,purchase,3
1842,495,purchase,3
1842,459,cart,2
1842,426,purchase,3
1842,96,cart,2
1842,468,purchase,3
1842,60,purchase,3
1842,335,purchase,3
1842,431,purchase,3
1842,311,view,1
1842,164,cart,2
1842,147,cart,2
1842,483,purchase,3
1842,377,purchase,3
1842,353,purchase,3
1842,77,cart,2
1842,414,cart,2
1842,198,cart,2
1843,392,cart,2
1843,378,view,1
1843,391,cart,2
1843,378,purchase,3
1843,144,cart,2
1843,207,view,1
1843,250,view,1
1843,373,cart,2
1843,68,cart,2
1843,498,cart,2
1843,347,purchase,3
1844,79,cart,2
1844,157,purchase,3
1844,175,purchase,3
1844,173,purchase,3
1844,408,view,1
1844,472,cart,2
1844,31,view,1
1844,469,cart,2
1844,389,purchase,3
1844,109,cart,2
1844,73,view,1
1844,79,view,1
1845,474,cart,2
1845,204,view,1
1845,68,cart,2
1845,252,cart,2
1845,425,view,1
1846,428,cart,2
1846,332,view,1
1846,432,cart,2
1846,4,purchase,3
1846,57,view,1
1846,377,purchase,3
1847,225,purchase,3
1847,241,cart,2
1847,386,cart,2
1847,289,cart,2
1847,417,purchase,3
1847,356,cart,2
1847,381,purchase,3
1847,246,cart,2
1847,319,cart,2
1847,317,view,1
1847,24,cart,2
1847,159,view,1
1847,112,cart,2
1847,275,view,1
1847,321,purchase,3
1847,130,cart,2
1847,146,purchase,3
1847,365,cart,2
1847,355,view,1
1847,310,cart,2
1848,387,view,1
1848,279,cart,2
1848,134,cart,2
1848,27,cart,2
1848,123,view,1
1848,404,cart,2
1849,90,view,1
1849,417,purchase,3
1849,189,purchase,3
1849,25,view,1
1849,46,cart,2
1849,446,purchase,3
1849,67,cart,2
1849,348,purchase,3
1849,345,view,1
1849,241,cart,2
1849,119,cart,2
1849,288,cart,2
1849,155,cart,2
1849,74,view,1
1849,320,cart,2
1849,243,purchase,3
1850,112,cart,2
1850,99,view,1
1850,402,cart,2
1850,102,purchase,3
1850,79,cart,2
1850,272,view,1
1850,89,purchase,3
1851,496,view,1
1851,190,view,1
1851,282,cart,2
1851,187,view,1
1851,281,purchase,3
1851,128,purchase,3
1852,127,cart,2
1852,78,cart,2
1852,259,purchase,3
1852,394,purchase,3
1852,407,purchase,3
1852,18,cart,2
1852,314,cart,2
1853,169,cart,2
1853,118,cart,2
1853,210,purchase,3
1853,196,purchase,3
1853,57,cart,2
1853,101,purchase,3
1853,369,cart,2
1853,360,view,1
1854,54,view,1
1854,172,view,1
1854,359,view,1
1854,492,cart,2
1854,48,purchase,3
1855,244,view,1
1855,478,purchase,3
1855,283,view,1
1855,298,view,1
1855,359,view,1
1855,203,cart,2
1855,193,cart,2
1855,268,cart,2
1855,262,cart,2
1855,60,purchase,3
1855,59,purchase,3
1855,380,cart,2
1855,423,purchase,3
1855,217,cart,2
1855,265,purchase,3
1855,200,view,1
1856,41,purchase,3
1856,192,cart,2
1856,490,view,1
1856,45,purchase,3
1856,186,view,1
1856,195,cart,2
1856,341,cart,2
1856,163,cart,2
1856,185,view,1
1856,65,cart,2
1856,144,purchase,3
1856,125,purchase,3
1856,461,cart,2
1856,342,cart,2
1856,14,purchase,3
1856,486,purchase,3
1857,180,cart,2
1857,372,view,1
1857,24,view,1
1857,22,view,1
1857,229,purchase,3
1857,41,cart,2
1857,407,cart,2
1857,477,purchase,3
1857,360,purchase,3
1857,148,purchase,3
1857,16,view,1
1857,176,view,1
1857,116,cart,2
1857,118,purchase,3
1857,143,view,1
1857,275,view,1
1858,327,cart,2
1858,444,purchase,3
1858,345,cart,2
1858,489,cart,2
1858,295,purchase,3
1858,324,cart,2
1858,282,view,1
1858,269,purchase,3
1858,255,view,1
1858,395,cart,2
1858,139,purchase,3
1858,488,purchase,3
1858,149,purchase,3
1858,101,view,1
1858,253,view,1
1859,436,cart,2
1859,470,cart,2
1859,462,view,1
1859,341,cart,2
1859,378,purchase,3
1859,92,purchase,3
1859,105,purchase,3
1859,334,purchase,3
1859,108,view,1
1859,350,cart,2
1859,22,cart,2
1859,84,cart,2
1859,264,cart,2
1859,407,view,1
1859,402,purchase,3
1859,411,cart,2
1859,387,cart,2
1859,49,purchase,3
1859,153,purchase,3
1860,220,cart,2
1860,28,view,1
1860,54,purchase,3
1860,194,purchase,3
1860,36,view,1
1860,242,view,1
1860,124,view,1
1860,69,purchase,3
1860,183,cart,2
1860,253,purchase,3
1860,281,purchase,3
1860,144,view,1
1860,468,purchase,3
1860,392,cart,2
1860,233,purchase,3
1860,46,view,1
1860,408,purchase,3
1860,170,purchase,3
1861,406,purchase,3
1861,237,view,1
1861,477,cart,2
1861,181,view,1
1861,244,purchase,3
1861,216,view,1
1861,324,view,1
1862,60,view,1
1862,181,cart,2
1862,407,purchase,3
1862,440,view,1
1862,466,view,1
1862,241,cart,2
1862,135,cart,2
1862,458,cart,2
1862,54,purchase,3
1863,438,purchase,3
1863,470,cart,2
1863,194,cart,2
1863,438,purchase,3
1863,202,purchase,3
1863,339,cart,2
1863,115,cart,2
1863,367,view,1
1863,460,purchase,3
1863,45,purchase,3
1863,314,cart,2
1863,454,cart,2
1863,149,cart,2
1863,173,cart,2
1863,315,purchase,3
1863,299,view,1
1864,84,view,1
1864,475,view,1
1864,48,purchase,3
1864,35,cart,2
1864,271,cart,2
1864,406,view,1
1864,51,cart,2
1864,434,view,1
1864,216,purchase,3
1864,116,view,1
1864,388,cart,2
1864,107,cart,2
1864,274,cart,2
1864,284,cart,2
1864,157,purchase,3
1865,407,purchase,3
1865,464,purchase,3
1865,24,view,1
1865,335,purchase,3
1865,415,cart,2
1865,408,view,1
1865,261,purchase,3
1865,17,cart,2
1866,471,cart,2
1866,335,purchase,3
1866,358,purchase,3
1866,385,view,1
1866,335,cart,2
1866,488,purchase,3
1866,471,cart,2
1866,74,purchase,3
1866,397,view,1
1866,493,cart,2
1866,123,view,1
1866,203,cart,2
1867,261,purchase,3
1867,460,purchase,3
1867,279,view,1
1867,393,view,1
1867,364,cart,2
1867,351,view,1
1867,437,purchase,3
1867,140,cart,2
1867,70,purchase,3
1867,317,purchase,3
1867,57,purchase,3
1867,312,cart,2
1867,58,cart,2
1868,274,view,1
1868,359,purchase,3
1868,473,view,1
1868,22,purchase,3
1868,180,view,1
1868,135,cart,2
1868,118,cart,2
1868,104,view,1
1868,415,purchase,3
1868,262,cart,2
1868,248,view,1
1868,495,purchase,3
1868,143,purchase,3
1868,344,purchase,3
1868,1,purchase,3
1869,364,purchase,3
1869,462,view,1
1869,95,cart,2
1869,340,view,1
1869,321,purchase,3
1869,275,view,1
1869,112,cart,2
1869,351,cart,2
1869,401,cart,2
1869,182,view,1
1869,476,purchase,3
1869,165,cart,2
1870,24,purchase,3
1870,72,view,1
1870,376,cart,2
1870,55,purchase,3
1870,175,cart,2
1870,283,view,1
1870,173,view,1
1870,322,purchase,3
1870,147,purchase,3
1870,114,purchase,3
1870,287,cart,2
1870,282,view,1
1870,19,purchase,3
1870,402,cart,2
1870,475,cart,2
1871,395,cart,2
1871,205,cart,2
1871,284,view,1
1871,66,view,1
1871,278,purchase,3
1871,273,view,1
1871,276,cart,2
1871,62,cart,2
1871,135,view,1
1871,425,purchase,3
1871,78,purchase,3
1871,160,purchase,3
1871,265,cart,2
1871,488,cart,2
1871,97,cart,2
1871,254,view,1
1871,418,purchase,3
1872,142,purchase,3
1872,306,view,1
1872,500,cart,2
1872,165,view,1
1872,189,cart,2
1872,474,view,1
1872,316,cart,2
1872,441,view,1
1872,128,purchase,3
1872,456,cart,2
1872,398,view,1
1872,112,view,1
1873,158,purchase,3
1873,294,cart,2
1873,229,view,1
1873,454,purchase,3
1873,16,view,1
1873,403,purchase,3
1873,434,view,1
1874,308,cart,2
1874,79,purchase,3
1874,154,view,1
1874,315,view,1
1874,193,view,1
1874,450,purchase,3
1874,62,cart,2
1875,6,purchase,3
1875,245,cart,2
1875,258,view,1
1875,155,view,1
1875,33,cart,2
1876,497,purchase,3
1876,110,cart,2
1876,435,cart,2
1876,6,purchase,3
1876,366,cart,2
1876,420,purchase,3
1876,301,view,1
1876,42,purchase,3
1876,382,purchase,3
1877,381,purchase,3
1877,419,cart,2
1877,237,view,1
1877,402,purchase,3
1877,468,purchase,3
1877,396,cart,2
1877,422,view,1
1877,91,view,1
1877,333,purchase,3
1877,397,purchase,3
1877,42,cart,2
1877,293,cart,2
1877,86,cart,2
1877,211,view,1
1877,165,purchase,3
1877,461,view,1
1877,466,view,1
1877,219,view,1
1877,352,view,1
1877,449,purchase,3
1878,196,purchase,3
1878,25,purchase,3
1878,267,cart,2
1878,321,cart,2
1878,56,purchase,3
1878,444,view,1
1878,226,view,1
1878,210,view,1
1878,452,purchase,3
1878,121,view,1
1878,174,view,1
1878,329,cart,2
1878,113,view,1
1878,27,cart,2
1878,384,view,1
1878,219,purchase,3
1878,197,purchase,3
1878,65,view,1
1878,108,purchase,3
1878,419,purchase,3
1879,395,purchase,3
1879,494,cart,2
1879,63,view,1
1879,427,purchase,3
1879,83,view,1
1879,435,cart,2
1880,127,view,1
1880,36,purchase,3
1880,499,view,1
1880,54,cart,2
1880,67,purchase,3
1880,38,cart,2
1880,252,view,1
1880,267,view,1
1880,207,purchase,3
1880,148,view,1
1880,151,purchase,3
1880,331,purchase,3
1880,101,cart,2
1880,129,purchase,3
1880,89,view,1
1880,393,cart,2
1880,52,purchase,3
1880,298,purchase,3
1880,20,cart,2
1881,231,cart,2
1881,269,purchase,3
1881,434,view,1
1881,428,cart,2
1881,47,view,1
1881,302,cart,2
1881,194,view,1
1881,238,purchase,3
1881,312,view,1
1881,473,cart,2
1882,411,cart,2
1882,337,cart,2
1882,155,cart,2
1882,104,purchase,3
1882,169,purchase,3
1882,415,purchase,3
1882,253,purchase,3
1882,52,cart,2
1882,472,cart,2
1882,449,view,1
1882,234,view,1
1882,70,purchase,3
1882,210,purchase,3
1882,245,purchase,3
1882,329,cart,2
1882,171,purchase,3
1882,480,purchase,3
1882,235,cart,2
1883,18,purchase,3
1883,156,purchase,3
1883,404,view,1
1883,43,purchase,3
1883,146,purchase,3
1883,302,cart,2
1883,236,purchase,3
1883,236,purchase,3
1883,454,cart,2
1883,417,view,1
1883,325,view,1
1883,206,cart,2
1883,182,cart,2
1883,54,view,1
1883,74,purchase,3
1883,236,purchase,3
1884,20,cart,2
1884,31,purchase,3
1884,438,cart,2
1884,477,purchase,3
1884,161,purchase,3
1884,108,cart,2
1884,216,view,1
1884,391,view,1
1884,378,view,1
1884,169,purchase,3
1884,386,cart,2
1884,20,purchase,3
1884,410,purchase,3
1884,244,cart,2
1884,264,purchase,3
1884,326,purchase,3
1884,103,cart,2
1884,312,view,1
1884,391,purchase,3
1885,181,cart,2
1885,244,view,1
1885,117,purchase,3
1885,170,purchase,3
1885,429,purchase,3
1886,70,purchase,3
1886,7,purchase,3
1886,262,view,1
1886,382,purchase,3
1886,324,purchase,3
1886,261,purchase,3
1886,302,cart,2
1886,327,purchase,3
1886,361,view,1
1886,461,purchase,3
1886,252,view,1
1886,211,purchase,3
1886,473,view,1
1886,185,view,1
1887,214,purchase,3
1887,310,purchase,3
1887,247,view,1
1887,55,view,1
1887,221,cart,2
1888,201,cart,2
1888,145,purchase,3
1888,310,view,1
1888,40,cart,2
1888,194,view,1
1888,492,purchase,3
1888,27,view,1
1888,4,cart,2
1888,333,view,1
1889,449,view,1
1889,179,view,1
1889,299,purchase,3
1889,307,view,1
1889,198,purchase,3
1889,169,purchase,3
1889,118,cart,2
1889,294,purchase,3
1889,322,purchase,3
1890,347,cart,2
1890,491,purchase,3
1890,487,view,1
1890,79,view,1
1890,214,cart,2
1890,5,view,1
1890,185,cart,2
1890,118,cart,2
1890,109,view,1
1890,82,view,1
1890,435,view,1
1890,440,cart,2
1890,162,view,1
1891,380,view,1
1891,1,purchase,3
1891,75,cart,2
1891,344,cart,2
1891,384,purchase,3
1891,202,cart,2
1891,433,cart,2
1891,257,purchase,3
1891,134,purchase,3
1891,1,view,1
1891,401,cart,2
1891,234,purchase,3
1891,463,purchase,3
1891,30,cart,2
1891,74,purchase,3
1891,365,view,1
1892,60,cart,2
1892,377,view,1
1892,398,purchase,3
1892,44,purchase,3
1892,136,purchase,3
1892,52,purchase,3
1892,444,cart,2
1892,243,cart,2
1892,372,view,1
1892,323,purchase,3
1892,271,cart,2
1892,102,view,1
1892,17,purchase,3
1892,219,purchase,3
1892,218,view,1
1893,96,view,1
1893,323,view,1
1893,456,view,1
1893,450,cart,2
1893,489,purchase,3
1893,478,purchase,3
1893,366,view,1
1893,126,view,1
1893,136,view,1
1893,486,cart,2
1893,385,purchase,3
1893,8,view,1
1893,139,cart,2
1893,352,purchase,3
1893,339,cart,2
1894,432,cart,2
1894,201,view,1
1894,135,cart,2
1894,288,purchase,3
1894,406,purchase,3
1894,329,purchase,3
1894,278,cart,2
1894,317,cart,2
1894,404,cart,2
1894,394,view,1
1894,109,cart,2
1894,223,cart,2
1894,473,purchase,3
1894,374,view,1
1894,272,cart,2
1894,8,purchase,3
1895,129,view,1
1895,81,purchase,3
1895,340,cart,2
1895,339,purchase,3
1895,483,purchase,3
1896,303,view,1
1896,95,view,1
1896,477,view,1
1896,201,view,1
1896,237,purchase,3
1896,278,purchase,3
1897,22,view,1
1897,16,purchase,3
1897,477,cart,2
1897,57,cart,2
1897,284,purchase,3
1897,398,purchase,3
1897,145,view,1
1897,55,view,1
1897,158,cart,2
1897,260,view,1
1897,251,view,1
1897,361,cart,2
1897,37,cart,2
1898,306,purchase,3
1898,401,cart,2
1898,399,view,1
1898,175,purchase,3
1898,304,purchase,3
1899,239,cart,2
1899,47,purchase,3
1899,177,purchase,3
1899,333,view,1
1899,29,cart,2
1899,373,cart,2
1899,384,cart,2
1899,472,purchase,3
1899,120,cart,2
1899,487,view,1
1899,110,purchase,3
1899,85,purchase,3
1899,115,view,1
1900,293,purchase,3
1900,213,view,1
1900,398,purchase,3
1900,317,cart,2
1900,360,cart,2
1900,240,cart,2
1900,275,cart,2
1900,20,purchase,3
1900,458,purchase,3
1900,92,view,1
1900,31,view,1
1900,228,purchase,3
1900,317,view,1
1900,466,cart,2
1900,89,view,1
1900,106,view,1
1901,59,cart,2
1901,424,cart,2
1901,78,cart,2
1901,391,view,1
1901,217,cart,2
1901,190,purchase,3
1901,33,cart,2
1901,367,purchase,3
1901,30,purchase,3
1901,312,view,1
1901,173,view,1
1901,361,cart,2
1901,325,cart,2
1901,431,view,1
1901,98,cart,2
1901,231,cart,2
1901,26,view,1
1901,214,view,1
1901,327,view,1
1902,369,purchase,3
1902,400,cart,2
1902,347,cart,2
1902,404,purchase,3
1902,23,cart,2
1902,61,cart,2
1902,243,cart,2
1902,356,cart,2
1902,252,purchase,3
1902,368,view,1
1902,385,purchase,3
1903,90,cart,2
1903,420,cart,2
1903,188,view,1
1903,154,cart,2
1903,284,view,1
1903,241,purchase,3
1903,285,cart,2
1904,466,cart,2
1904,235,cart,2
1904,153,view,1
1904,215,cart,2
